Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
3325,01/03/2010,Yorkshire Gliding Club,North West,250,70,TRUE,70,50,290,10,420
9987,01/03/2010,Cambridge Gliding Centre,East Anglia,210,80,TRUE,70,30,260,10,370
23480,01/03/2010,Cotswold Gliding Club,West Midlands,270,130,TRUE,120,0,390,10,520
25004,01/03/2010,Husbands Bosworth Gliding Club,East Midlands,290,140,TRUE,140,40,170,0,350
112,02/03/2010,London Gliding Club,East Midlands,300,80,FALSE,80,10,370,20,480
3029,02/03/2010,London Gliding Club,East Midlands,230,80,FALSE,80,10,280,10,380
16937,02/03/2010,Portmoak Gliding Club,Scotland,100,30,FALSE,30,20,70,0,120
18786,02/03/2010,Shalbourne Gliding Club,South East,330,100,FALSE,90,40,430,10,570
23402,02/03/2010,Yorkshire Gliding Club,North West,170,50,TRUE,50,20,210,0,280
1348,03/03/2010,Cambridge Gliding Centre,East Anglia,360,100,TRUE,90,0,190,20,300
4554,03/03/2010,Devon & Somerset Gliding Club,South West,440,230,FALSE,260,50,480,10,800
4595,03/03/2010,Nympsfield Gliding Club,South West,310,150,FALSE,140,10,340,0,490
14479,03/03/2010,Gransden Lodge Gliding Club,East Anglia,390,110,TRUE,120,0,460,10,590
25385,03/03/2010,Scottish Gliding Centre,Scotland,120,40,TRUE,40,30,100,10,180
678,04/03/2010,London Gliding Club,East Midlands,380,110,FALSE,100,10,240,10,360
4892,04/03/2010,Norfolk Gliding Club,East Anglia,160,60,TRUE,70,20,230,20,340
13237,04/03/2010,Yorkshire Gliding Club,North West,190,80,TRUE,70,20,110,10,210
20092,04/03/2010,Midland Gliding Club,West Midlands,340,90,FALSE,90,20,310,10,430
25983,04/03/2010,Scottish Gliding Centre,Scotland,170,60,FALSE,60,30,170,10,270
3142,05/03/2010,Dunstable Gliding Club,East Midlands,100,40,TRUE,40,0,120,20,180
5140,05/03/2010,Husbands Bosworth Gliding Club,East Midlands,360,130,FALSE,150,40,390,0,580
16267,05/03/2010,Kent Gliding Club,South East,200,60,TRUE,60,40,280,0,380
22076,05/03/2010,Midland Gliding Club,West Midlands,210,80,TRUE,80,10,300,0,390
25046,05/03/2010,Cambridge Gliding Centre,East Anglia,380,120,TRUE,140,0,370,20,530
14840,06/03/2010,Kent Gliding Club,South East,420,180,FALSE,150,50,520,0,720
16786,06/03/2010,Nympsfield Gliding Club,South West,380,140,TRUE,140,10,540,10,700
17186,06/03/2010,Lasham Gliding Society,South East,160,50,FALSE,50,50,190,20,310
24823,06/03/2010,Dunstable Gliding Club,East Midlands,180,50,FALSE,60,30,230,0,320
1582,07/03/2010,Yorkshire Gliding Club,North West,310,130,TRUE,120,50,450,20,640
21467,07/03/2010,Talgarth Gliding Club,South Wales,190,60,TRUE,50,30,220,10,310
2141,08/03/2010,London Gliding Club,East Midlands,280,100,TRUE,90,20,200,10,320
9196,08/03/2010,Wolds Gliding Club,East Midlands,250,110,TRUE,110,10,190,0,310
18422,08/03/2010,Scottish Gliding Centre,Scotland,160,60,TRUE,70,50,160,0,280
227,09/03/2010,Talgarth Gliding Club,South Wales,250,70,TRUE,70,30,140,10,250
3841,09/03/2010,Portmoak Gliding Club,Scotland,160,40,FALSE,30,0,170,10,210
8829,09/03/2010,Lasham Gliding Society,South East,120,50,TRUE,50,10,160,0,220
9037,09/03/2010,Bristol & Gloucestershire Gliding Club,South West,330,100,FALSE,90,10,190,0,290
11425,09/03/2010,Norfolk Gliding Club,East Anglia,350,130,FALSE,150,40,490,10,690
4601,10/03/2010,London Gliding Club,East Midlands,250,110,FALSE,90,20,290,20,420
8489,10/03/2010,London Gliding Club,East Midlands,290,80,TRUE,90,20,330,20,460
12357,10/03/2010,Nympsfield Gliding Club,South West,150,70,TRUE,70,0,100,10,180
21162,10/03/2010,Lasham Gliding Society,South East,110,30,FALSE,30,30,80,10,150
24991,10/03/2010,Yorkshire Gliding Club,North West,340,90,FALSE,80,30,200,10,320
16616,11/03/2010,Cotswold Gliding Club,West Midlands,170,50,TRUE,40,50,100,10,200
17152,11/03/2010,Yorkshire Gliding Club,North West,160,40,TRUE,40,10,130,20,200
17615,11/03/2010,London Gliding Club,East Midlands,380,100,FALSE,90,10,500,20,620
832,12/03/2010,Buckminster Gliding Club,East Midlands,250,100,TRUE,110,30,130,10,280
8339,12/03/2010,Cambridge Gliding Centre,East Anglia,140,60,TRUE,50,40,160,0,250
14044,12/03/2010,Cotswold Gliding Club,West Midlands,380,110,TRUE,90,40,430,20,580
25846,12/03/2010,Bristol & Gloucestershire Gliding Club,South West,150,50,FALSE,50,30,130,20,230
18692,13/03/2010,Yorkshire Gliding Club,North West,230,70,FALSE,80,20,300,0,400
19225,13/03/2010,Lasham Gliding Society,South East,210,60,TRUE,50,40,150,10,250
20575,13/03/2010,Wolds Gliding Club,East Midlands,250,110,TRUE,120,10,260,20,410
12929,14/03/2010,Lasham Gliding Society,South East,240,90,TRUE,110,0,150,10,270
18447,14/03/2010,Midland Gliding Club,West Midlands,260,70,FALSE,80,20,350,20,470
20992,14/03/2010,Wolds Gliding Club,East Midlands,250,70,FALSE,80,30,200,10,320
13798,15/03/2010,Buckminster Gliding Club,East Midlands,330,130,FALSE,110,40,270,0,420
17173,15/03/2010,Midland Gliding Club,West Midlands,220,100,FALSE,100,30,250,10,390
4154,16/03/2010,Cotswold Gliding Club,West Midlands,320,80,TRUE,90,20,430,10,550
18193,16/03/2010,Midland Gliding Club,West Midlands,280,110,TRUE,110,10,260,10,390
24625,16/03/2010,Devon & Somerset Gliding Club,South West,230,70,TRUE,70,20,150,20,260
25677,16/03/2010,Portmoak Gliding Club,Scotland,310,100,FALSE,110,10,360,0,480
15097,17/03/2010,Lasham Gliding Society,South East,370,110,TRUE,100,40,380,0,520
15176,17/03/2010,Wolds Gliding Club,East Midlands,360,100,FALSE,110,20,490,20,640
22380,17/03/2010,Devon & Somerset Gliding Club,South West,200,70,FALSE,60,30,150,0,240
4047,18/03/2010,Husbands Bosworth Gliding Club,East Midlands,350,90,FALSE,100,30,500,0,630
4263,18/03/2010,Nympsfield Gliding Club,South West,350,110,FALSE,100,10,230,20,360
7531,18/03/2010,Gransden Lodge Gliding Club,East Anglia,110,30,FALSE,30,50,140,0,220
17030,18/03/2010,Lasham Gliding Society,South East,220,90,FALSE,90,10,110,10,220
20107,18/03/2010,Bristol & Gloucestershire Gliding Club,South West,120,40,TRUE,30,40,150,20,240
21248,18/03/2010,Norfolk Gliding Club,East Anglia,410,120,TRUE,120,20,510,10,660
25520,18/03/2010,Shalbourne Gliding Club,South East,320,110,FALSE,90,40,220,0,350
420,19/03/2010,London Gliding Club,East Midlands,190,60,TRUE,60,20,190,20,290
17800,19/03/2010,Lasham Gliding Society,South East,310,140,TRUE,130,40,190,20,380
24338,19/03/2010,London Gliding Club,East Midlands,280,70,TRUE,80,50,290,0,420
1276,20/03/2010,Gransden Lodge Gliding Club,East Anglia,290,70,FALSE,80,50,380,10,520
5491,20/03/2010,Portmoak Gliding Club,Scotland,260,70,TRUE,60,40,230,0,330
17794,20/03/2010,Scottish Gliding Centre,Scotland,170,70,FALSE,70,0,150,10,230
23232,20/03/2010,Bristol & Gloucestershire Gliding Club,South West,390,100,TRUE,110,10,480,0,600
24494,20/03/2010,Nympsfield Gliding Club,South West,190,50,FALSE,60,0,100,20,180
25270,20/03/2010,Bristol & Gloucestershire Gliding Club,South West,390,140,FALSE,160,0,300,0,460
8321,21/03/2010,Lasham Gliding Society,South East,380,150,FALSE,160,30,250,10,450
21570,21/03/2010,Nympsfield Gliding Club,South West,330,150,TRUE,160,20,250,0,430
25976,21/03/2010,Shalbourne Gliding Club,South East,210,100,TRUE,100,10,260,20,390
9385,22/03/2010,Cotswold Gliding Club,West Midlands,190,50,FALSE,60,20,100,10,190
10931,22/03/2010,London Gliding Club,East Midlands,340,160,FALSE,170,0,500,20,690
11043,22/03/2010,Bristol & Gloucestershire Gliding Club,South West,230,80,TRUE,70,30,270,10,380
22274,22/03/2010,Yorkshire Gliding Club,North West,210,50,TRUE,50,50,270,20,390
22873,23/03/2010,Lasham Gliding Society,South East,170,70,TRUE,70,30,190,0,290
8373,24/03/2010,Portmoak Gliding Club,Scotland,170,50,FALSE,50,40,160,10,260
19200,24/03/2010,Buckminster Gliding Club,East Midlands,220,100,TRUE,100,30,110,10,250
7141,25/03/2010,Lasham Gliding Society,South East,350,90,TRUE,90,0,200,0,290
11900,25/03/2010,Norfolk Gliding Club,East Anglia,130,60,TRUE,60,40,150,10,260
3097,26/03/2010,Buckminster Gliding Club,East Midlands,190,50,TRUE,50,10,240,10,310
7614,26/03/2010,Cotswold Gliding Club,West Midlands,260,90,TRUE,90,20,140,0,250
8760,26/03/2010,London Gliding Club,East Midlands,310,80,TRUE,90,50,290,10,440
3649,27/03/2010,Scottish Gliding Centre,Scotland,300,110,FALSE,110,0,330,10,450
4313,27/03/2010,Shalbourne Gliding Club,South East,130,30,TRUE,30,40,110,10,190
6807,27/03/2010,Scottish Gliding Centre,Scotland,160,50,TRUE,50,40,200,10,300
20168,27/03/2010,Buckminster Gliding Club,East Midlands,140,50,FALSE,50,30,140,10,230
3115,28/03/2010,Bristol & Gloucestershire Gliding Club,South West,110,40,TRUE,50,40,150,10,250
8618,28/03/2010,London Gliding Club,East Midlands,180,70,TRUE,70,30,200,10,310
11698,28/03/2010,London Gliding Club,East Midlands,130,60,TRUE,60,20,190,20,290
19281,28/03/2010,London Gliding Club,East Midlands,250,80,TRUE,60,40,170,0,270
2306,29/03/2010,Cotswold Gliding Club,West Midlands,400,160,TRUE,140,0,220,20,380
6564,29/03/2010,Norfolk Gliding Club,East Anglia,430,220,FALSE,260,20,470,0,750
498,30/03/2010,Bristol & Gloucestershire Gliding Club,South West,330,140,TRUE,170,20,300,20,510
9080,30/03/2010,Portmoak Gliding Club,Scotland,110,30,TRUE,30,20,140,10,200
17642,30/03/2010,Talgarth Gliding Club,South Wales,260,80,TRUE,90,40,360,10,500
18121,30/03/2010,Lasham Gliding Society,South East,290,120,FALSE,100,10,430,20,560
24810,30/03/2010,Lasham Gliding Society,South East,380,130,TRUE,110,10,320,10,450
1759,31/03/2010,Nympsfield Gliding Club,South West,350,120,FALSE,100,10,390,20,520
10754,31/03/2010,Wolds Gliding Club,East Midlands,280,90,FALSE,90,40,290,0,420
24269,31/03/2010,Husbands Bosworth Gliding Club,East Midlands,260,70,FALSE,80,20,150,20,270
2115,01/04/2010,London Gliding Club,East Midlands,440,130,TRUE,130,40,570,0,740
3702,01/04/2010,Lasham Gliding Society,South East,490,110,TRUE,100,30,520,20,670
9481,01/04/2010,Kent Gliding Club,South East,820,250,TRUE,210,10,620,10,850
12247,01/04/2010,Cambridge Gliding Centre,East Anglia,470,90,TRUE,100,50,480,20,650
14879,01/04/2010,Cambridge Gliding Centre,East Anglia,370,60,FALSE,60,50,210,10,330
18767,01/04/2010,Bristol & Gloucestershire Gliding Club,South West,740,120,TRUE,120,0,810,20,950
12240,02/04/2010,Wolds Gliding Club,East Midlands,630,130,FALSE,120,40,640,10,810
15088,02/04/2010,London Gliding Club,East Midlands,250,40,TRUE,30,30,160,0,220
21040,02/04/2010,Yorkshire Gliding Club,North West,640,170,FALSE,140,10,860,0,1010
5511,03/04/2010,Bristol & Gloucestershire Gliding Club,South West,480,90,TRUE,100,50,320,20,490
7535,03/04/2010,Lasham Gliding Society,South East,360,60,TRUE,70,10,230,10,320
8284,03/04/2010,Buckminster Gliding Club,East Midlands,470,110,FALSE,90,30,570,20,710
9343,03/04/2010,Wolds Gliding Club,East Midlands,310,60,TRUE,50,40,300,20,410
15225,03/04/2010,Yorkshire Gliding Club,North West,370,120,TRUE,140,30,480,10,660
15990,03/04/2010,Nympsfield Gliding Club,South West,380,90,FALSE,80,10,210,0,300
4004,04/04/2010,Lasham Gliding Society,South East,640,200,FALSE,220,50,610,10,890
10267,04/04/2010,Devon & Somerset Gliding Club,South West,430,110,TRUE,110,40,430,10,590
15920,04/04/2010,Portmoak Gliding Club,Scotland,170,40,FALSE,40,20,110,0,170
24210,04/04/2010,Gransden Lodge Gliding Club,East Anglia,230,40,FALSE,40,0,140,20,200
5483,05/04/2010,Lasham Gliding Society,South East,670,110,FALSE,130,0,850,0,980
8587,05/04/2010,London Gliding Club,East Midlands,540,130,TRUE,100,50,770,20,940
9790,05/04/2010,Midland Gliding Club,West Midlands,550,100,FALSE,100,30,570,0,700
12399,05/04/2010,Norfolk Gliding Club,East Anglia,370,100,TRUE,90,50,340,10,490
12583,05/04/2010,Talgarth Gliding Club,South Wales,570,130,TRUE,120,50,630,10,810
13996,05/04/2010,Midland Gliding Club,West Midlands,640,160,TRUE,170,10,490,0,670
16711,05/04/2010,Norfolk Gliding Club,East Anglia,440,120,TRUE,140,30,350,10,530
21635,05/04/2010,Buckminster Gliding Club,East Midlands,620,190,TRUE,220,30,850,20,1120
2427,06/04/2010,Cambridge Gliding Centre,East Anglia,710,170,FALSE,170,30,660,20,880
5113,06/04/2010,Lasham Gliding Society,South East,570,130,TRUE,140,40,310,20,510
15082,07/04/2010,Bristol & Gloucestershire Gliding Club,South West,230,50,FALSE,60,10,140,0,210
17912,07/04/2010,Cambridge Gliding Centre,East Anglia,430,90,TRUE,100,20,470,0,590
18887,07/04/2010,Nympsfield Gliding Club,South West,320,90,TRUE,100,20,320,0,440
19328,07/04/2010,Yorkshire Gliding Club,North West,660,210,FALSE,180,20,660,10,870
4106,08/04/2010,Kent Gliding Club,South East,510,130,TRUE,130,40,700,20,890
5177,08/04/2010,Buckminster Gliding Club,East Midlands,580,140,FALSE,140,40,760,10,950
10743,08/04/2010,Lasham Gliding Society,South East,430,80,TRUE,60,20,450,10,540
11227,08/04/2010,Lasham Gliding Society,South East,350,100,TRUE,120,0,490,10,620
13828,08/04/2010,Midland Gliding Club,West Midlands,210,40,TRUE,40,30,270,10,350
19947,08/04/2010,Cotswold Gliding Club,West Midlands,360,70,FALSE,80,40,420,10,550
8847,09/04/2010,Husbands Bosworth Gliding Club,East Midlands,330,100,TRUE,100,20,260,10,390
10498,09/04/2010,London Gliding Club,East Midlands,610,140,TRUE,120,20,520,20,680
15215,09/04/2010,Scottish Gliding Centre,Scotland,600,160,TRUE,190,0,540,0,730
1338,10/04/2010,Portmoak Gliding Club,Scotland,220,50,TRUE,60,10,180,10,260
4223,10/04/2010,Midland Gliding Club,West Midlands,670,160,TRUE,140,20,920,0,1080
5134,10/04/2010,Nympsfield Gliding Club,South West,500,100,TRUE,100,10,310,10,430
9437,10/04/2010,Buckminster Gliding Club,East Midlands,260,50,FALSE,50,0,300,10,360
13942,10/04/2010,Portmoak Gliding Club,Scotland,450,100,TRUE,80,50,270,10,410
9991,11/04/2010,Wolds Gliding Club,East Midlands,240,50,TRUE,50,40,220,10,320
1286,12/04/2010,Portmoak Gliding Club,Scotland,380,90,TRUE,100,10,340,0,450
5548,12/04/2010,Cambridge Gliding Centre,East Anglia,630,180,FALSE,170,40,640,0,850
15003,12/04/2010,Shalbourne Gliding Club,South East,610,160,FALSE,180,20,470,10,680
22319,12/04/2010,London Gliding Club,East Midlands,340,80,TRUE,80,0,460,10,550
22963,12/04/2010,Scottish Gliding Centre,Scotland,490,140,TRUE,150,30,500,10,690
983,13/04/2010,Midland Gliding Club,West Midlands,630,120,TRUE,120,40,510,0,670
16125,13/04/2010,Cambridge Gliding Centre,East Anglia,430,120,TRUE,100,0,570,10,680
19557,13/04/2010,Buckminster Gliding Club,East Midlands,330,60,FALSE,60,30,460,20,570
25947,13/04/2010,Norfolk Gliding Club,East Anglia,240,70,TRUE,70,10,310,0,390
298,14/04/2010,Shalbourne Gliding Club,South East,200,40,TRUE,30,50,120,20,220
7620,14/04/2010,Midland Gliding Club,West Midlands,610,110,TRUE,130,10,750,10,900
7926,14/04/2010,Shalbourne Gliding Club,South East,490,140,TRUE,130,20,620,20,790
9389,14/04/2010,Midland Gliding Club,West Midlands,330,70,FALSE,80,10,420,10,520
10971,14/04/2010,Dunstable Gliding Club,East Midlands,560,150,TRUE,180,0,690,20,890
11242,14/04/2010,Shalbourne Gliding Club,South East,700,230,TRUE,200,50,400,10,660
12485,14/04/2010,Dunstable Gliding Club,East Midlands,700,160,TRUE,150,40,640,0,830
12998,14/04/2010,Cambridge Gliding Centre,East Anglia,670,140,TRUE,130,10,580,20,740
17696,14/04/2010,Buckminster Gliding Club,East Midlands,360,90,TRUE,100,40,230,20,390
23967,14/04/2010,Midland Gliding Club,West Midlands,250,50,FALSE,60,20,160,10,250
22880,15/04/2010,Cambridge Gliding Centre,East Anglia,340,70,FALSE,80,10,310,0,400
22888,15/04/2010,Nympsfield Gliding Club,South West,680,160,TRUE,140,30,480,10,660
24551,15/04/2010,Midland Gliding Club,West Midlands,490,110,TRUE,90,50,410,20,570
4234,16/04/2010,Buckminster Gliding Club,East Midlands,670,120,TRUE,100,0,720,10,830
8161,16/04/2010,Portmoak Gliding Club,Scotland,210,50,TRUE,60,20,210,0,290
22537,16/04/2010,Norfolk Gliding Club,East Anglia,730,250,FALSE,270,0,790,0,1060
22949,16/04/2010,Yorkshire Gliding Club,North West,540,110,TRUE,100,30,440,0,570
5597,17/04/2010,Lasham Gliding Society,South East,740,140,TRUE,140,10,1060,10,1220
17116,17/04/2010,Devon & Somerset Gliding Club,South West,510,110,TRUE,110,0,680,10,800
21515,17/04/2010,Lasham Gliding Society,South East,670,140,TRUE,160,40,770,0,970
25186,17/04/2010,Dunstable Gliding Club,East Midlands,350,80,FALSE,80,20,480,20,600
1611,18/04/2010,Cambridge Gliding Centre,East Anglia,520,90,TRUE,80,20,430,20,550
12573,18/04/2010,Midland Gliding Club,West Midlands,680,120,TRUE,110,20,470,20,620
19634,18/04/2010,Yorkshire Gliding Club,North West,570,110,TRUE,90,30,620,0,740
25072,18/04/2010,Yorkshire Gliding Club,North West,360,80,TRUE,80,30,450,10,570
9094,19/04/2010,Devon & Somerset Gliding Club,South West,400,130,FALSE,110,10,330,0,450
10705,19/04/2010,Cambridge Gliding Centre,East Anglia,330,90,TRUE,90,10,270,10,380
11233,19/04/2010,Talgarth Gliding Club,South Wales,560,100,TRUE,100,40,750,0,890
11274,19/04/2010,Lasham Gliding Society,South East,630,140,TRUE,140,10,500,10,660
15149,19/04/2010,Norfolk Gliding Club,East Anglia,650,170,TRUE,170,0,630,20,820
16024,19/04/2010,Bristol & Gloucestershire Gliding Club,South West,260,70,TRUE,60,30,200,20,310
3008,20/04/2010,Shalbourne Gliding Club,South East,230,50,TRUE,60,0,230,20,310
4085,20/04/2010,Shalbourne Gliding Club,South East,340,60,FALSE,60,40,310,0,410
10032,20/04/2010,Cambridge Gliding Centre,East Anglia,540,130,TRUE,150,10,600,0,760
15250,20/04/2010,Shalbourne Gliding Club,South East,710,170,TRUE,170,20,620,20,830
20227,20/04/2010,Devon & Somerset Gliding Club,South West,230,60,TRUE,50,0,170,10,230
25782,20/04/2010,Bristol & Gloucestershire Gliding Club,South West,270,50,FALSE,40,20,390,10,460
248,21/04/2010,London Gliding Club,East Midlands,650,120,FALSE,130,40,530,10,710
3254,21/04/2010,London Gliding Club,East Midlands,720,130,FALSE,150,30,710,10,900
7955,21/04/2010,Midland Gliding Club,West Midlands,570,120,TRUE,110,40,760,10,920
9748,21/04/2010,London Gliding Club,East Midlands,350,80,TRUE,90,40,490,10,630
17294,21/04/2010,Shalbourne Gliding Club,South East,320,60,TRUE,60,30,450,10,550
17611,21/04/2010,Norfolk Gliding Club,East Anglia,730,260,FALSE,290,10,470,20,790
2184,22/04/2010,London Gliding Club,East Midlands,220,60,TRUE,50,40,180,20,290
2262,22/04/2010,Lasham Gliding Society,South East,290,60,TRUE,60,30,430,0,520
3540,22/04/2010,Lasham Gliding Society,South East,740,150,FALSE,170,40,910,20,1140
3758,22/04/2010,Buckminster Gliding Club,East Midlands,330,90,TRUE,110,10,420,0,540
5180,22/04/2010,Lasham Gliding Society,South East,700,180,TRUE,160,30,980,20,1190
6406,22/04/2010,Lasham Gliding Society,South East,270,70,TRUE,70,30,300,10,410
8573,22/04/2010,Kent Gliding Club,South East,430,120,TRUE,130,40,290,10,470
12697,22/04/2010,Midland Gliding Club,West Midlands,580,110,TRUE,120,30,820,20,990
13244,22/04/2010,Cotswold Gliding Club,West Midlands,390,100,TRUE,80,0,260,20,360
16220,22/04/2010,London Gliding Club,East Midlands,480,100,TRUE,110,40,640,10,800
16343,22/04/2010,Midland Gliding Club,West Midlands,380,80,TRUE,90,30,380,10,510
22121,22/04/2010,Wolds Gliding Club,East Midlands,510,100,TRUE,110,30,610,0,750
23543,22/04/2010,Husbands Bosworth Gliding Club,East Midlands,710,170,TRUE,180,50,670,10,910
6133,23/04/2010,Husbands Bosworth Gliding Club,East Midlands,380,80,TRUE,70,10,390,10,480
8564,23/04/2010,Nympsfield Gliding Club,South West,380,60,TRUE,60,20,280,10,370
9537,23/04/2010,Midland Gliding Club,West Midlands,520,120,TRUE,130,40,400,10,580
9849,23/04/2010,Husbands Bosworth Gliding Club,East Midlands,590,100,TRUE,90,20,780,10,900
23469,23/04/2010,Husbands Bosworth Gliding Club,East Midlands,640,210,TRUE,250,10,480,10,750
7484,24/04/2010,Kent Gliding Club,South East,480,90,TRUE,110,20,590,10,730
12197,24/04/2010,Scottish Gliding Centre,Scotland,550,130,FALSE,150,50,310,0,510
16553,24/04/2010,Shalbourne Gliding Club,South East,300,90,TRUE,80,50,390,20,540
25061,24/04/2010,Portmoak Gliding Club,Scotland,240,60,TRUE,70,10,300,20,400
1453,25/04/2010,Dunstable Gliding Club,East Midlands,750,140,TRUE,140,50,1100,10,1300
6558,25/04/2010,Wolds Gliding Club,East Midlands,640,190,TRUE,180,30,530,20,760
13089,25/04/2010,London Gliding Club,East Midlands,220,70,TRUE,60,20,160,10,250
14417,25/04/2010,Yorkshire Gliding Club,North West,570,140,TRUE,140,10,620,20,790
17281,25/04/2010,Norfolk Gliding Club,East Anglia,530,160,TRUE,160,50,740,10,960
18510,25/04/2010,Nympsfield Gliding Club,South West,450,90,TRUE,100,50,370,10,530
22546,25/04/2010,Portmoak Gliding Club,Scotland,590,100,TRUE,90,30,360,10,490
24218,25/04/2010,Shalbourne Gliding Club,South East,700,200,TRUE,190,40,990,0,1220
3910,26/04/2010,Cotswold Gliding Club,West Midlands,720,130,TRUE,150,0,740,0,890
6674,26/04/2010,Midland Gliding Club,West Midlands,370,70,TRUE,60,10,360,0,430
7234,26/04/2010,Midland Gliding Club,West Midlands,530,100,TRUE,100,30,410,10,550
12241,26/04/2010,Nympsfield Gliding Club,South West,570,140,FALSE,120,40,630,20,810
22980,26/04/2010,Talgarth Gliding Club,South Wales,270,90,TRUE,90,40,290,20,440
