Flight ID,Date,Gliding Club,Region,Scoring Distance (km),Speed (kph),Completed,Vpoints,Hpoints,Dpoints,Bpoints,Total Score
249,16-08-2018,Dunstable Gliding Club,East Midlands,500.0,130.0,True,120.0,10.0,490.0,10.0,630.0
250,06-11-2017,Kent Gliding Club,South East,320.0,130.0,False,120.0,30.0,410.0,10.0,570.0
251,26-03-2017,Bristol & Gloucestershire Gliding Club,South West,230.0,70.0,False,70.0,10.0,220.0,10.0,310.0
252,20-03-2017,Lasham Gliding Society,South East,390.0,170.0,True,200.0,30.0,500.0,10.0,740.0
253,09-11-2024,Buckminster Gliding Club,East Midlands,390.0,120.0,True,140.0,30.0,410.0,10.0,590.0
254,30-07-2013,Norfolk Gliding Club,East Anglia,780.0,180.0,True,170.0,20.0,900.0,10.0,1100.0
255,07-01-2015,Bristol & Gloucestershire Gliding Club,South West,80.0,30.0,False,40.0,10.0,80.0,10.0,140.0
256,19-09-2021,Gransden Lodge Gliding Club,East Anglia,600.0,100.0,False,90.0,0.0,650.0,0.0,740.0
257,23-11-2020,Midland Gliding Club,West Midlands,280.0,90.0,True,110.0,50.0,180.0,20.0,360.0
258,15-04-2012,Yorkshire Gliding Club,North West,270.0,70.0,True,80.0,10.0,160.0,10.0,260.0
259,12-04-2023,London Gliding Club,East Midlands,710.0,220.0,True,180.0,40.0,460.0,10.0,690.0
260,03-12-2016,Cambridge Gliding Centre,East Anglia,70.0,20.0,False,20.0,10.0,60.0,10.0,100.0
261,22-11-2014,London Gliding Club,East Midlands,260.0,110.0,True,110.0,10.0,180.0,20.0,320.0
262,19-05-2024,Yorkshire Gliding Club,North West,430.0,70.0,False,70.0,50.0,490.0,10.0,620.0
263,24-08-2011,Shalbourne Gliding Club,South East,680.0,140.0,False,130.0,20.0,570.0,20.0,740.0
264,26-06-2020,London Gliding Club,East Midlands,270.0,60.0,False,70.0,0.0,280.0,10.0,360.0
265,01-11-2022,Portmoak Gliding Club,Scotland,300.0,100.0,False,100.0,20.0,370.0,20.0,510.0
266,23-05-2011,Nympsfield Gliding Club,South West,730.0,150.0,False,180.0,30.0,1080.0,10.0,1300.0
267,02-01-2019,Wolds Gliding Club,East Midlands,80.0,40.0,False,40.0,20.0,60.0,0.0,120.0
268,12-06-2020,Norfolk Gliding Club,East Anglia,650.0,170.0,True,190.0,30.0,700.0,10.0,930.0
269,10-07-2013,Midland Gliding Club,West Midlands,650.0,150.0,False,170.0,30.0,360.0,20.0,580.0
270,09-02-2014,Cotswold Gliding Club,West Midlands,110.0,70.0,True,70.0,10.0,110.0,0.0,190.0
271,17-09-2022,Scottish Gliding Centre,Scotland,540.0,110.0,True,110.0,0.0,510.0,0.0,620.0
272,08-04-2012,Cambridge Gliding Centre,East Anglia,720.0,220.0,False,210.0,40.0,420.0,0.0,670.0
273,05-09-2014,Husbands Bosworth Gliding Club,East Midlands,250.0,80.0,False,80.0,10.0,260.0,10.0,360.0
274,26-10-2023,London Gliding Club,East Midlands,190.0,60.0,False,50.0,10.0,250.0,10.0,320.0
275,17-12-2024,London Gliding Club,East Midlands,60.0,20.0,False,20.0,10.0,70.0,10.0,110.0
276,04-02-2014,Scottish Gliding Centre,Scotland,60.0,30.0,False,30.0,0.0,60.0,10.0,100.0
277,20-07-2011,Cambridge Gliding Centre,East Anglia,320.0,60.0,True,50.0,10.0,270.0,10.0,340.0
278,11-02-2011,Lasham Gliding Society,South East,120.0,70.0,False,80.0,30.0,110.0,0.0,220.0
279,25-11-2018,Devon & Somerset Gliding Club,South West,370.0,110.0,True,120.0,0.0,200.0,10.0,330.0
280,28-03-2012,Scottish Gliding Centre,Scotland,300.0,130.0,True,140.0,20.0,250.0,0.0,410.0
281,03-08-2017,Dunstable Gliding Club,East Midlands,360.0,90.0,True,80.0,20.0,220.0,20.0,340.0
282,17-11-2016,Cambridge Gliding Centre,East Anglia,240.0,80.0,True,90.0,20.0,340.0,20.0,470.0
283,01-12-2021,Midland Gliding Club,West Midlands,100.0,60.0,False,60.0,30.0,60.0,20.0,170.0
284,10-11-2024,Nympsfield Gliding Club,South West,200.0,50.0,False,40.0,30.0,130.0,10.0,210.0
285,18-07-2024,Scottish Gliding Centre,Scotland,210.0,50.0,True,50.0,50.0,130.0,0.0,230.0
286,02-06-2015,Devon & Somerset Gliding Club,South West,790.0,200.0,False,230.0,10.0,610.0,0.0,850.0
287,22-12-2016,Buckminster Gliding Club,East Midlands,130.0,80.0,False,90.0,20.0,90.0,0.0,200.0
288,10-09-2020,Talgarth Gliding Club,South Wales,620.0,200.0,True,180.0,40.0,570.0,10.0,800.0
289,18-06-2024,Shalbourne Gliding Club,South East,200.0,50.0,True,50.0,40.0,250.0,10.0,350.0
290,30-09-2011,London Gliding Club,East Midlands,640.0,200.0,True,200.0,10.0,570.0,10.0,790.0
291,15-03-2014,Buckminster Gliding Club,East Midlands,140.0,50.0,False,50.0,40.0,160.0,10.0,260.0
292,22-10-2021,Cotswold Gliding Club,West Midlands,320.0,90.0,True,80.0,30.0,290.0,20.0,420.0
293,10-12-2016,Midland Gliding Club,West Midlands,110.0,40.0,False,40.0,30.0,150.0,10.0,230.0
294,04-02-2019,Scottish Gliding Centre,Scotland,90.0,50.0,True,50.0,0.0,100.0,0.0,150.0
295,27-01-2016,Buckminster Gliding Club,East Midlands,120.0,60.0,False,60.0,40.0,150.0,20.0,270.0
296,10-08-2013,Devon & Somerset Gliding Club,South West,330.0,80.0,True,90.0,20.0,470.0,10.0,590.0
297,03-07-2011,Lasham Gliding Society,South East,700.0,230.0,True,240.0,50.0,940.0,10.0,1240.0
298,11-05-2022,Scottish Gliding Centre,Scotland,570.0,120.0,True,100.0,50.0,770.0,0.0,920.0
299,04-11-2012,Cambridge Gliding Centre,East Anglia,290.0,90.0,True,110.0,20.0,240.0,10.0,380.0
300,20-11-2012,Portmoak Gliding Club,Scotland,310.0,90.0,False,110.0,50.0,200.0,10.0,370.0
301,04-10-2018,Buckminster Gliding Club,East Midlands,270.0,70.0,False,70.0,10.0,250.0,10.0,340.0
302,06-06-2023,London Gliding Club,East Midlands,460.0,110.0,True,130.0,10.0,370.0,10.0,520.0
303,28-04-2020,Portmoak Gliding Club,Scotland,180.0,40.0,True,40.0,0.0,220.0,20.0,280.0
304,14-09-2023,Dunstable Gliding Club,East Midlands,420.0,110.0,True,100.0,40.0,300.0,10.0,450.0
305,28-07-2017,Kent Gliding Club,South East,250.0,50.0,False,60.0,10.0,240.0,0.0,310.0
306,20-04-2017,Kent Gliding Club,South East,470.0,100.0,True,100.0,30.0,240.0,0.0,370.0
307,08-09-2024,Bristol & Gloucestershire Gliding Club,South West,620.0,170.0,False,200.0,40.0,560.0,10.0,810.0
308,12-06-2014,Scottish Gliding Centre,Scotland,320.0,60.0,True,70.0,50.0,370.0,20.0,510.0
309,19-04-2015,Portmoak Gliding Club,Scotland,280.0,50.0,True,50.0,10.0,230.0,10.0,300.0
310,19-08-2011,Buckminster Gliding Club,East Midlands,680.0,120.0,False,110.0,50.0,520.0,10.0,690.0
311,31-08-2015,London Gliding Club,East Midlands,640.0,130.0,False,130.0,20.0,580.0,10.0,740.0
312,06-08-2018,Buckminster Gliding Club,East Midlands,490.0,90.0,True,80.0,40.0,630.0,10.0,760.0
313,10-04-2019,Bristol & Gloucestershire Gliding Club,South West,520.0,130.0,False,120.0,40.0,580.0,0.0,740.0
314,25-02-2018,Midland Gliding Club,West Midlands,90.0,60.0,False,70.0,20.0,130.0,20.0,240.0
315,29-06-2015,Gransden Lodge Gliding Club,East Anglia,210.0,40.0,True,40.0,10.0,200.0,0.0,250.0
316,25-04-2016,Lasham Gliding Society,South East,200.0,50.0,True,50.0,10.0,170.0,10.0,240.0
317,26-08-2024,Norfolk Gliding Club,East Anglia,450.0,140.0,False,160.0,10.0,400.0,10.0,580.0
318,17-10-2023,Husbands Bosworth Gliding Club,East Midlands,350.0,160.0,False,190.0,30.0,510.0,0.0,730.0
319,01-02-2023,Scottish Gliding Centre,Scotland,90.0,40.0,True,30.0,50.0,90.0,10.0,180.0
320,01-07-2016,Scottish Gliding Centre,Scotland,170.0,40.0,False,30.0,50.0,110.0,10.0,200.0
321,26-07-2012,Yorkshire Gliding Club,North West,250.0,40.0,False,40.0,20.0,350.0,10.0,420.0
322,23-02-2017,Wolds Gliding Club,East Midlands,60.0,20.0,False,20.0,30.0,30.0,20.0,100.0
323,08-01-2017,Yorkshire Gliding Club,North West,100.0,50.0,False,60.0,40.0,80.0,20.0,200.0
324,18-11-2024,Bristol & Gloucestershire Gliding Club,South West,170.0,50.0,True,60.0,30.0,250.0,0.0,340.0
325,23-01-2016,Cotswold Gliding Club,West Midlands,60.0,20.0,False,20.0,10.0,30.0,10.0,70.0
326,24-06-2016,Lasham Gliding Society,South East,230.0,60.0,True,50.0,40.0,170.0,10.0,270.0
327,02-09-2014,Portmoak Gliding Club,Scotland,450.0,90.0,True,90.0,20.0,480.0,20.0,610.0
328,21-04-2015,Shalbourne Gliding Club,South East,250.0,70.0,True,80.0,40.0,350.0,0.0,470.0
329,17-07-2016,Midland Gliding Club,West Midlands,410.0,100.0,True,120.0,10.0,490.0,0.0,620.0
330,20-05-2019,London Gliding Club,East Midlands,610.0,140.0,False,110.0,30.0,560.0,10.0,710.0
331,07-01-2021,London Gliding Club,East Midlands,120.0,50.0,True,50.0,10.0,80.0,10.0,150.0
332,26-11-2012,Nympsfield Gliding Club,South West,200.0,50.0,True,50.0,30.0,110.0,0.0,190.0
333,30-01-2022,Wolds Gliding Club,East Midlands,80.0,30.0,False,30.0,30.0,80.0,10.0,150.0
334,28-01-2014,Yorkshire Gliding Club,North West,80.0,30.0,True,30.0,0.0,110.0,0.0,140.0
335,11-01-2024,London Gliding Club,East Midlands,70.0,30.0,False,30.0,30.0,50.0,10.0,120.0
336,11-04-2010,Kent Gliding Club,South East,390.0,90.0,False,110.0,50.0,520.0,20.0,700.0
337,11-12-2017,Midland Gliding Club,West Midlands,60.0,20.0,False,20.0,10.0,60.0,10.0,100.0
338,08-07-2015,Portmoak Gliding Club,Scotland,340.0,90.0,False,80.0,50.0,450.0,10.0,590.0
339,10-10-2024,Wolds Gliding Club,East Midlands,300.0,80.0,True,90.0,30.0,230.0,0.0,350.0
340,14-04-2017,Lasham Gliding Society,South East,350.0,110.0,True,110.0,40.0,440.0,10.0,600.0
341,25-07-2019,Wolds Gliding Club,East Midlands,430.0,110.0,True,100.0,30.0,610.0,20.0,760.0
342,24-08-2016,Yorkshire Gliding Club,North West,460.0,150.0,True,150.0,10.0,270.0,0.0,430.0
343,07-10-2020,Buckminster Gliding Club,East Midlands,110.0,30.0,True,30.0,30.0,140.0,0.0,200.0
344,07-11-2013,London Gliding Club,East Midlands,140.0,50.0,False,50.0,30.0,160.0,20.0,260.0
345,31-07-2024,Lasham Gliding Society,South East,350.0,110.0,True,90.0,50.0,310.0,0.0,450.0
346,01-04-2017,London Gliding Club,East Midlands,320.0,90.0,True,90.0,10.0,200.0,10.0,310.0
347,30-01-2018,Cambridge Gliding Centre,East Anglia,60.0,30.0,False,30.0,0.0,60.0,10.0,100.0
348,28-07-2010,Scottish Gliding Centre,Scotland,310.0,70.0,True,70.0,20.0,160.0,0.0,250.0
349,08-10-2015,Bristol & Gloucestershire Gliding Club,South West,270.0,70.0,True,80.0,30.0,210.0,0.0,320.0
350,24-02-2020,London Gliding Club,East Midlands,110.0,40.0,True,40.0,10.0,90.0,0.0,140.0
351,12-01-2016,Devon & Somerset Gliding Club,South West,80.0,50.0,False,40.0,40.0,80.0,10.0,170.0
352,15-08-2016,Portmoak Gliding Club,Scotland,590.0,130.0,False,110.0,20.0,830.0,20.0,980.0
353,27-11-2014,Shalbourne Gliding Club,South East,380.0,120.0,False,120.0,30.0,490.0,10.0,650.0
354,07-10-2021,Husbands Bosworth Gliding Club,East Midlands,110.0,30.0,False,30.0,30.0,120.0,0.0,180.0
355,26-05-2020,Yorkshire Gliding Club,North West,600.0,140.0,False,130.0,40.0,590.0,0.0,760.0
356,16-02-2017,Devon & Somerset Gliding Club,South West,160.0,70.0,True,70.0,30.0,100.0,20.0,220.0
357,12-04-2020,Buckminster Gliding Club,East Midlands,460.0,110.0,True,100.0,0.0,660.0,10.0,770.0
358,21-01-2016,Husbands Bosworth Gliding Club,East Midlands,60.0,40.0,False,40.0,20.0,70.0,10.0,140.0
359,18-12-2013,Gransden Lodge Gliding Club,East Anglia,140.0,60.0,True,70.0,10.0,110.0,0.0,190.0
360,17-12-2022,Bristol & Gloucestershire Gliding Club,South West,90.0,40.0,True,40.0,10.0,130.0,20.0,200.0
361,05-09-2023,Cotswold Gliding Club,West Midlands,450.0,80.0,False,70.0,20.0,450.0,10.0,550.0
362,15-11-2021,Portmoak Gliding Club,Scotland,230.0,100.0,False,110.0,20.0,180.0,10.0,320.0
363,19-07-2021,Cambridge Gliding Centre,East Anglia,240.0,50.0,True,40.0,10.0,250.0,20.0,320.0
364,02-06-2018,Lasham Gliding Society,South East,210.0,50.0,True,50.0,20.0,190.0,20.0,280.0
365,05-12-2011,Talgarth Gliding Club,South Wales,100.0,40.0,True,40.0,20.0,120.0,10.0,190.0
366,21-06-2017,Bristol & Gloucestershire Gliding Club,South West,700.0,210.0,True,240.0,10.0,520.0,0.0,770.0
367,10-10-2017,Lasham Gliding Society,South East,340.0,140.0,True,170.0,40.0,200.0,10.0,420.0
368,09-10-2020,Buckminster Gliding Club,East Midlands,100.0,40.0,False,40.0,30.0,60.0,20.0,150.0
369,18-04-2018,Gransden Lodge Gliding Club,East Anglia,570.0,130.0,True,110.0,20.0,290.0,10.0,430.0
370,03-09-2021,Nympsfield Gliding Club,South West,500.0,90.0,True,110.0,50.0,710.0,10.0,880.0
371,30-12-2019,Portmoak Gliding Club,Scotland,70.0,30.0,True,30.0,40.0,70.0,10.0,150.0
372,06-03-2017,Cambridge Gliding Centre,East Anglia,300.0,120.0,False,100.0,20.0,420.0,10.0,550.0
373,02-06-2012,Wolds Gliding Club,East Midlands,310.0,70.0,True,60.0,20.0,380.0,0.0,460.0
374,20-03-2019,Lasham Gliding Society,South East,310.0,150.0,False,160.0,10.0,460.0,0.0,630.0
375,20-08-2018,Portmoak Gliding Club,Scotland,600.0,110.0,True,90.0,50.0,320.0,10.0,470.0
376,19-08-2019,Nympsfield Gliding Club,South West,200.0,60.0,True,50.0,40.0,260.0,0.0,350.0
377,12-07-2016,Yorkshire Gliding Club,North West,270.0,60.0,True,50.0,10.0,350.0,10.0,420.0
378,21-06-2011,London Gliding Club,East Midlands,370.0,90.0,False,100.0,0.0,200.0,20.0,320.0
379,11-06-2022,London Gliding Club,East Midlands,350.0,70.0,True,70.0,20.0,210.0,10.0,310.0
380,10-12-2013,Dunstable Gliding Club,East Midlands,140.0,50.0,False,40.0,10.0,130.0,20.0,200.0
381,22-05-2022,Portmoak Gliding Club,Scotland,490.0,80.0,True,90.0,20.0,720.0,20.0,850.0
382,30-03-2019,Cambridge Gliding Centre,East Anglia,120.0,30.0,True,30.0,0.0,140.0,10.0,180.0
383,02-05-2017,Dunstable Gliding Club,East Midlands,500.0,140.0,True,150.0,20.0,510.0,10.0,690.0
384,23-08-2017,Husbands Bosworth Gliding Club,East Midlands,220.0,70.0,False,60.0,10.0,180.0,10.0,260.0
385,24-04-2014,Cambridge Gliding Centre,East Anglia,600.0,150.0,True,180.0,0.0,620.0,20.0,820.0
386,05-06-2020,Portmoak Gliding Club,Scotland,490.0,130.0,True,120.0,20.0,390.0,10.0,540.0
387,16-11-2011,Kent Gliding Club,South East,150.0,50.0,False,60.0,40.0,190.0,20.0,310.0
388,09-02-2013,Norfolk Gliding Club,East Anglia,130.0,60.0,True,50.0,40.0,140.0,20.0,250.0
389,02-04-2019,Lasham Gliding Society,South East,360.0,100.0,False,110.0,10.0,320.0,0.0,440.0
390,16-09-2018,Dunstable Gliding Club,East Midlands,450.0,80.0,False,70.0,50.0,470.0,0.0,590.0
391,03-07-2020,London Gliding Club,East Midlands,400.0,100.0,False,110.0,40.0,490.0,20.0,660.0
392,04-08-2012,Scottish Gliding Centre,Scotland,430.0,120.0,True,130.0,40.0,480.0,0.0,650.0
393,02-02-2013,Midland Gliding Club,West Midlands,100.0,50.0,False,60.0,30.0,100.0,10.0,200.0
394,06-10-2017,Shalbourne Gliding Club,South East,330.0,130.0,False,130.0,20.0,410.0,20.0,580.0
395,15-02-2015,Buckminster Gliding Club,East Midlands,140.0,70.0,True,70.0,30.0,110.0,10.0,220.0
396,15-10-2013,Talgarth Gliding Club,South Wales,320.0,150.0,True,120.0,30.0,440.0,10.0,600.0
397,21-04-2022,Lasham Gliding Society,South East,330.0,70.0,True,70.0,40.0,210.0,10.0,330.0
398,08-01-2023,Nympsfield Gliding Club,South West,120.0,50.0,False,50.0,20.0,120.0,10.0,200.0
399,19-07-2012,London Gliding Club,East Midlands,720.0,170.0,False,170.0,30.0,820.0,0.0,1020.0
400,10-10-2014,Yorkshire Gliding Club,North West,290.0,90.0,False,100.0,40.0,250.0,0.0,390.0
401,30-12-2024,Husbands Bosworth Gliding Club,East Midlands,60.0,30.0,False,20.0,50.0,40.0,0.0,110.0
402,06-01-2010,Kent Gliding Club,South East,110.0,60.0,True,50.0,20.0,90.0,0.0,160.0
403,28-06-2016,Yorkshire Gliding Club,North West,400.0,70.0,True,80.0,50.0,580.0,0.0,710.0
404,15-01-2014,Scottish Gliding Centre,Scotland,100.0,40.0,False,40.0,20.0,150.0,10.0,220.0
405,22-12-2010,Kent Gliding Club,South East,100.0,50.0,False,50.0,40.0,130.0,20.0,240.0
406,18-11-2024,Buckminster Gliding Club,East Midlands,220.0,70.0,False,60.0,30.0,290.0,10.0,390.0
407,14-11-2022,Cambridge Gliding Centre,East Anglia,210.0,70.0,True,60.0,30.0,200.0,10.0,300.0
408,07-03-2020,Husbands Bosworth Gliding Club,East Midlands,120.0,40.0,False,40.0,30.0,140.0,0.0,210.0
409,16-06-2014,Shalbourne Gliding Club,South East,340.0,70.0,True,80.0,30.0,220.0,10.0,340.0
410,29-01-2010,Cotswold Gliding Club,West Midlands,130.0,80.0,False,100.0,10.0,70.0,10.0,190.0
411,27-09-2015,Portmoak Gliding Club,Scotland,400.0,100.0,True,100.0,20.0,370.0,20.0,510.0
412,21-04-2013,Cotswold Gliding Club,West Midlands,370.0,110.0,False,100.0,40.0,200.0,20.0,360.0
413,17-03-2011,Gransden Lodge Gliding Club,East Anglia,110.0,40.0,True,40.0,20.0,70.0,20.0,150.0
414,30-04-2019,London Gliding Club,East Midlands,260.0,70.0,True,80.0,40.0,320.0,10.0,450.0
415,17-08-2012,Cambridge Gliding Centre,East Anglia,570.0,130.0,False,160.0,50.0,760.0,0.0,970.0
416,12-11-2022,Lasham Gliding Society,South East,380.0,130.0,True,130.0,50.0,460.0,0.0,640.0
417,30-12-2022,Portmoak Gliding Club,Scotland,110.0,60.0,False,70.0,50.0,100.0,10.0,230.0
418,30-05-2016,Nympsfield Gliding Club,South West,320.0,50.0,False,60.0,30.0,420.0,0.0,510.0
419,15-05-2021,Lasham Gliding Society,South East,490.0,120.0,True,120.0,10.0,610.0,0.0,740.0
420,07-04-2011,Bristol & Gloucestershire Gliding Club,South West,600.0,170.0,False,180.0,40.0,590.0,10.0,820.0
421,19-04-2021,Norfolk Gliding Club,East Anglia,470.0,90.0,False,110.0,40.0,380.0,10.0,540.0
422,04-12-2013,Yorkshire Gliding Club,North West,110.0,40.0,False,40.0,30.0,60.0,0.0,130.0
423,27-08-2023,London Gliding Club,East Midlands,690.0,160.0,True,140.0,20.0,430.0,10.0,600.0
424,15-11-2018,Wolds Gliding Club,East Midlands,110.0,40.0,False,40.0,40.0,160.0,20.0,260.0
425,02-02-2014,Talgarth Gliding Club,South Wales,80.0,50.0,False,50.0,30.0,50.0,20.0,150.0
426,04-02-2018,Kent Gliding Club,South East,150.0,70.0,False,80.0,50.0,170.0,10.0,310.0
427,20-04-2012,Bristol & Gloucestershire Gliding Club,South West,640.0,120.0,True,140.0,50.0,520.0,20.0,730.0
428,26-03-2015,Kent Gliding Club,South East,310.0,150.0,True,140.0,10.0,210.0,0.0,360.0
429,02-03-2014,Norfolk Gliding Club,East Anglia,420.0,160.0,True,190.0,50.0,350.0,20.0,610.0
430,06-10-2011,Portmoak Gliding Club,Scotland,340.0,110.0,False,130.0,40.0,190.0,10.0,370.0
431,22-07-2013,Lasham Gliding Society,South East,600.0,110.0,False,110.0,10.0,710.0,20.0,850.0
432,01-12-2010,Portmoak Gliding Club,Scotland,50.0,20.0,False,20.0,10.0,70.0,10.0,110.0
433,06-02-2023,Midland Gliding Club,West Midlands,130.0,70.0,False,70.0,0.0,90.0,10.0,170.0
434,18-12-2016,Buckminster Gliding Club,East Midlands,130.0,50.0,False,50.0,30.0,140.0,0.0,220.0
435,12-06-2012,Devon & Somerset Gliding Club,South West,250.0,70.0,False,60.0,30.0,150.0,10.0,250.0
436,25-12-2012,Lasham Gliding Society,South East,60.0,30.0,False,30.0,10.0,90.0,20.0,150.0
437,29-06-2015,Norfolk Gliding Club,East Anglia,410.0,110.0,True,120.0,30.0,240.0,20.0,410.0
438,21-10-2015,Nympsfield Gliding Club,South West,260.0,70.0,True,70.0,0.0,150.0,10.0,230.0
439,15-02-2016,Portmoak Gliding Club,Scotland,70.0,30.0,True,30.0,50.0,100.0,10.0,190.0
440,09-09-2018,Gransden Lodge Gliding Club,East Anglia,320.0,70.0,False,80.0,10.0,290.0,20.0,400.0
441,12-01-2010,Yorkshire Gliding Club,North West,130.0,50.0,False,60.0,40.0,160.0,20.0,280.0
442,12-02-2018,Yorkshire Gliding Club,North West,80.0,30.0,False,30.0,0.0,110.0,10.0,150.0
443,28-01-2019,Scottish Gliding Centre,Scotland,40.0,20.0,False,20.0,50.0,30.0,10.0,110.0
444,10-10-2014,Buckminster Gliding Club,East Midlands,120.0,40.0,True,40.0,30.0,100.0,10.0,180.0
445,13-02-2019,Husbands Bosworth Gliding Club,East Midlands,130.0,60.0,False,60.0,40.0,110.0,10.0,220.0
446,05-02-2011,Scottish Gliding Centre,Scotland,110.0,70.0,False,60.0,30.0,160.0,10.0,260.0
447,24-05-2018,London Gliding Club,East Midlands,250.0,50.0,True,50.0,40.0,190.0,10.0,290.0
448,16-06-2022,Nympsfield Gliding Club,South West,570.0,160.0,True,150.0,10.0,660.0,20.0,840.0
449,22-10-2017,Husbands Bosworth Gliding Club,East Midlands,330.0,110.0,False,90.0,20.0,200.0,20.0,330.0
450,25-11-2016,Scottish Gliding Centre,Scotland,150.0,60.0,True,50.0,40.0,80.0,10.0,180.0
451,18-09-2023,Kent Gliding Club,South East,710.0,200.0,True,180.0,30.0,1050.0,20.0,1280.0
452,07-12-2024,Bristol & Gloucestershire Gliding Club,South West,130.0,50.0,False,40.0,20.0,140.0,0.0,200.0
453,19-06-2011,Lasham Gliding Society,South East,330.0,110.0,True,90.0,40.0,320.0,10.0,460.0
454,21-01-2020,Lasham Gliding Society,South East,140.0,60.0,False,60.0,10.0,100.0,10.0,180.0
455,21-06-2017,Cambridge Gliding Centre,East Anglia,500.0,120.0,False,140.0,20.0,650.0,20.0,830.0
456,21-06-2016,Wolds Gliding Club,East Midlands,630.0,120.0,True,120.0,20.0,620.0,10.0,770.0
457,10-02-2022,Yorkshire Gliding Club,North West,100.0,60.0,True,60.0,30.0,110.0,0.0,200.0
458,24-12-2024,Lasham Gliding Society,South East,100.0,40.0,True,40.0,10.0,70.0,0.0,120.0
459,06-10-2022,Nympsfield Gliding Club,South West,230.0,110.0,False,100.0,50.0,120.0,10.0,280.0
460,31-05-2015,London Gliding Club,East Midlands,700.0,170.0,False,170.0,20.0,370.0,0.0,560.0
461,28-01-2010,London Gliding Club,East Midlands,60.0,40.0,False,40.0,30.0,70.0,0.0,140.0
462,24-05-2014,Buckminster Gliding Club,East Midlands,270.0,90.0,True,90.0,0.0,300.0,20.0,410.0
463,02-11-2018,Scottish Gliding Centre,Scotland,290.0,110.0,False,90.0,0.0,240.0,0.0,330.0
464,31-08-2015,Kent Gliding Club,South East,650.0,190.0,True,190.0,40.0,380.0,20.0,630.0
465,10-09-2014,Norfolk Gliding Club,East Anglia,330.0,90.0,True,80.0,50.0,270.0,0.0,400.0
466,09-05-2018,Buckminster Gliding Club,East Midlands,320.0,80.0,True,80.0,40.0,280.0,0.0,400.0
467,09-05-2015,Devon & Somerset Gliding Club,South West,420.0,90.0,False,90.0,20.0,290.0,0.0,400.0
468,20-02-2019,Cotswold Gliding Club,West Midlands,140.0,50.0,False,40.0,30.0,160.0,10.0,240.0
469,26-10-2016,Portmoak Gliding Club,Scotland,330.0,160.0,False,140.0,50.0,360.0,10.0,560.0
470,25-10-2011,Cambridge Gliding Centre,East Anglia,390.0,140.0,True,130.0,40.0,240.0,10.0,420.0
471,13-08-2019,Yorkshire Gliding Club,North West,540.0,150.0,True,130.0,20.0,480.0,10.0,640.0
472,27-08-2011,Bristol & Gloucestershire Gliding Club,South West,480.0,100.0,True,90.0,30.0,610.0,0.0,730.0
473,06-07-2022,Devon & Somerset Gliding Club,South West,430.0,90.0,False,100.0,50.0,480.0,10.0,640.0
474,08-04-2014,Midland Gliding Club,West Midlands,610.0,200.0,False,200.0,30.0,490.0,20.0,740.0
475,19-12-2013,Cambridge Gliding Centre,East Anglia,110.0,50.0,False,40.0,30.0,160.0,20.0,250.0
476,10-02-2016,Cambridge Gliding Centre,East Anglia,130.0,50.0,False,50.0,30.0,150.0,20.0,250.0
477,17-03-2019,Yorkshire Gliding Club,North West,150.0,60.0,True,60.0,0.0,90.0,10.0,160.0
